center_id,truck_id,ETA,actual_arrival,carrier_delay_min
C003,TRK908,2023-08-08 10:00:00,2023-08-08 10:10:00,10
C001,TRK691,2023-08-09 12:00:00,2023-08-09 12:13:00,13
C002,TRK188,2023-08-09 10:00:00,2023-08-09 10:28:00,28
C003,TRK600,2023-08-09 09:00:00,2023-08-09 10:43:00,103
C001,TRK705,2023-08-10 12:00:00,2023-08-10 12:25:00,25
C002,TRK385,2023-08-10 09:00:00,2023-08-10 10:28:00,88
C003,TRK853,2023-08-10 06:00:00,2023-08-10 07:19:00,79
C001,TRK353,2023-08-11 12:00:00,2023-08-11 12:33:00,33
C002,TRK693,2023-08-11 08:00:00,2023-08-11 09:21:00,81
C003,TRK687,2023-08-11 07:00:00,2023-08-11 07:08:00,8
C001,TRK145,2023-08-12 06:00:00,2023-08-12 07:16:00,76
C002,TRK851,2023-08-12 06:00:00,2023-08-12 07:30:00,90
C003,TRK134,2023-08-12 12:00:00,2023-08-12 13:39:00,99
C001,TRK503,2023-08-13 09:00:00,2023-08-13 10:45:00,105
C002,TRK563,2023-08-13 09:00:00,2023-08-13 08:55:00,-5
C003,TRK185,2023-08-13 09:00:00,2023-08-13 09:31:00,31
C001,TRK809,2023-08-14 10:00:00,2023-08-14 09:33:00,-27
C002,TRK323,2023-08-14 11:00:00,2023-08-14 12:14:00,74
C003,TRK402,2023-08-14 07:00:00,2023-08-14 08:01:00,61
C001,TRK116,2023-08-15 07:00:00,2023-08-15 06:53:00,-7
C002,TRK265,2023-08-15 09:00:00,2023-08-15 09:48:00,48
C003,TRK978,2023-08-15 11:00:00,2023-08-15 12:27:00,87
C001,TRK124,2023-08-16 10:00:00,2023-08-16 11:59:00,119
C002,TRK890,2023-08-16 09:00:00,2023-08-16 10:28:00,88
C003,TRK289,2023-08-16 07:00:00,2023-08-16 08:13:00,73
C001,TRK741,2023-08-17 12:00:00,2023-08-17 13:04:00,64
C002,TRK981,2023-08-17 09:00:00,2023-08-17 08:30:00,-30
C003,TRK494,2023-08-17 11:00:00,2023-08-17 10:48:00,-12
C001,TRK643,2023-08-18 11:00:00,2023-08-18 11:55:00,55
C002,TRK536,2023-08-18 06:00:00,2023-08-18 06:45:00,45
C003,TRK814,2023-08-18 12:00:00,2023-08-18 12:39:00,39
C001,TRK689,2023-08-19 10:00:00,2023-08-19 11:48:00,108
C002,TRK906,2023-08-19 12:00:00,2023-08-19 12:23:00,23
C003,TRK735,2023-08-19 11:00:00,2023-08-19 10:50:00,-10
C001,TRK627,2023-08-20 08:00:00,2023-08-20 07:44:00,-16
C002,TRK152,2023-08-20 11:00:00,2023-08-20 12:03:00,63
C003,TRK474,2023-08-20 06:00:00,2023-08-20 07:08:00,68
C001,TRK474,2023-08-21 09:00:00,2023-08-21 08:40:00,-20
C002,TRK763,2023-08-21 08:00:00,2023-08-21 08:14:00,14
C003,TRK674,2023-08-21 10:00:00,2023-08-21 09:47:00,-13
C001,TRK241,2023-08-22 11:00:00,2023-08-22 11:22:00,22
C002,TRK652,2023-08-22 08:00:00,2023-08-22 08:31:00,31
C003,TRK855,2023-08-22 06:00:00,2023-08-22 07:32:00,92
C001,TRK992,2023-08-23 12:00:00,2023-08-23 13:58:00,118
C002,TRK871,2023-08-23 11:00:00,2023-08-23 11:23:00,23
C003,TRK428,2023-08-23 11:00:00,2023-08-23 11:27:00,27
C001,TRK615,2023-08-24 08:00:00,2023-08-24 08:38:00,38
C002,TRK383,2023-08-24 11:00:00,2023-08-24 12:18:00,78
C003,TRK481,2023-08-24 06:00:00,2023-08-24 05:46:00,-14
C001,TRK597,2023-08-25 08:00:00,2023-08-25 09:25:00,85
C002,TRK949,2023-08-25 10:00:00,2023-08-25 11:44:00,104
C003,TRK826,2023-08-25 06:00:00,2023-08-25 07:30:00,90
C001,TRK399,2023-08-26 10:00:00,2023-08-26 11:46:00,106
C002,TRK919,2023-08-26 09:00:00,2023-08-26 10:04:00,64
C003,TRK292,2023-08-26 11:00:00,2023-08-26 10:46:00,-14
C001,TRK182,2023-08-27 09:00:00,2023-08-27 08:52:00,-8
C002,TRK395,2023-08-27 09:00:00,2023-08-27 09:15:00,15
C003,TRK268,2023-08-27 06:00:00,2023-08-27 05:57:00,-3
C001,TRK813,2023-08-28 08:00:00,2023-08-28 07:58:00,-2
C002,TRK254,2023-08-28 07:00:00,2023-08-28 08:37:00,97
C003,TRK633,2023-08-28 12:00:00,2023-08-28 12:22:00,22
C001,TRK400,2023-08-29 11:00:00,2023-08-29 10:35:00,-25
C002,TRK235,2023-08-29 09:00:00,2023-08-29 10:48:00,108
C003,TRK530,2023-08-29 09:00:00,2023-08-29 09:58:00,58
C001,TRK398,2023-08-30 09:00:00,2023-08-30 08:35:00,-25
C002,TRK122,2023-08-30 07:00:00,2023-08-30 06:46:00,-14
C003,TRK954,2023-08-30 12:00:00,2023-08-30 12:29:00,29
C001,TRK521,2023-08-31 10:00:00,2023-08-31 10:55:00,55
C002,TRK771,2023-08-31 10:00:00,2023-08-31 10:57:00,57
C003,TRK597,2023-08-31 11:00:00,2023-08-31 11:53:00,53
C001,TRK962,2023-09-01 10:00:00,2023-09-01 11:45:00,105
C002,TRK568,2023-09-01 10:00:00,2023-09-01 11:23:00,83
C003,TRK235,2023-09-01 08:00:00,2023-09-01 09:55:00,115
C001,TRK275,2023-09-02 12:00:00,2023-09-02 12:48:00,48
C002,TRK332,2023-09-02 12:00:00,2023-09-02 12:36:00,36
C003,TRK395,2023-09-02 09:00:00,2023-09-02 10:05:00,65
C001,TRK251,2023-09-03 12:00:00,2023-09-03 11:42:00,-18
C002,TRK566,2023-09-03 08:00:00,2023-09-03 08:42:00,42
C003,TRK828,2023-09-03 07:00:00,2023-09-03 07:11:00,11
C001,TRK286,2023-09-04 10:00:00,2023-09-04 10:43:00,43
C002,TRK265,2023-09-04 07:00:00,2023-09-04 07:09:00,9
C003,TRK142,2023-09-04 07:00:00,2023-09-04 06:59:00,-1
C001,TRK229,2023-09-05 08:00:00,2023-09-05 09:57:00,117
C002,TRK478,2023-09-05 09:00:00,2023-09-05 09:36:00,36
C003,TRK675,2023-09-05 07:00:00,2023-09-05 07:22:00,22
C001,TRK781,2023-09-06 11:00:00,2023-09-06 10:38:00,-22
C002,TRK251,2023-09-06 08:00:00,2023-09-06 08:58:00,58
C003,TRK652,2023-09-06 08:00:00,2023-09-06 09:24:00,84
C001,TRK408,2023-09-07 07:00:00,2023-09-07 08:46:00,106
C002,TRK514,2023-09-07 06:00:00,2023-09-07 05:36:00,-24
C003,TRK569,2023-09-07 09:00:00,2023-09-07 09:07:00,7
C001,TRK104,2023-09-08 08:00:00,2023-09-08 08:09:00,9
C002,TRK619,2023-09-08 11:00:00,2023-09-08 12:49:00,109
C003,TRK585,2023-09-08 08:00:00,2023-09-08 08:45:00,45
C001,TRK782,2023-09-09 08:00:00,2023-09-09 09:56:00,116
C002,TRK846,2023-09-09 07:00:00,2023-09-09 08:54:00,114
C003,TRK805,2023-09-09 09:00:00,2023-09-09 09:56:00,56
C001,TRK141,2023-09-10 06:00:00,2023-09-10 07:32:00,92
C002,TRK219,2023-09-10 07:00:00,2023-09-10 08:51:00,111
C003,TRK511,2023-09-10 08:00:00,2023-09-10 07:36:00,-24
C001,TRK556,2023-09-11 10:00:00,2023-09-11 10:26:00,26
C002,TRK434,2023-09-11 08:00:00,2023-09-11 07:53:00,-7
C003,TRK697,2023-09-11 06:00:00,2023-09-11 06:19:00,19
C001,TRK900,2023-09-12 10:00:00,2023-09-12 10:26:00,26
C002,TRK300,2023-09-12 12:00:00,2023-09-12 12:41:00,41
C003,TRK651,2023-09-12 06:00:00,2023-09-12 05:51:00,-9
C001,TRK793,2023-09-13 12:00:00,2023-09-13 13:24:00,84
C002,TRK624,2023-09-13 11:00:00,2023-09-13 10:52:00,-8
C003,TRK602,2023-09-13 09:00:00,2023-09-13 09:19:00,19
C001,TRK157,2023-09-14 08:00:00,2023-09-14 09:40:00,100
C002,TRK507,2023-09-14 11:00:00,2023-09-14 12:02:00,62
C003,TRK478,2023-09-14 07:00:00,2023-09-14 08:19:00,79
C001,TRK112,2023-09-15 09:00:00,2023-09-15 10:05:00,65
C002,TRK459,2023-09-15 08:00:00,2023-09-15 08:58:00,58
C003,TRK995,2023-09-15 08:00:00,2023-09-15 09:24:00,84
C001,TRK320,2023-09-16 10:00:00,2023-09-16 09:52:00,-8
C002,TRK859,2023-09-16 11:00:00,2023-09-16 12:23:00,83
C003,TRK395,2023-09-16 09:00:00,2023-09-16 10:23:00,83
C001,TRK846,2023-09-17 07:00:00,2023-09-17 08:18:00,78
C002,TRK955,2023-09-17 09:00:00,2023-09-17 09:05:00,5
C003,TRK247,2023-09-17 10:00:00,2023-09-17 09:52:00,-8
C001,TRK586,2023-09-18 07:00:00,2023-09-18 07:47:00,47
C002,TRK443,2023-09-18 12:00:00,2023-09-18 13:44:00,104
C003,TRK190,2023-09-18 06:00:00,2023-09-18 07:06:00,66
C001,TRK754,2023-09-19 06:00:00,2023-09-19 07:14:00,74
C002,TRK279,2023-09-19 08:00:00,2023-09-19 09:16:00,76
C003,TRK827,2023-09-19 10:00:00,2023-09-19 11:28:00,88
C001,TRK304,2023-09-20 10:00:00,2023-09-20 10:05:00,5
C002,TRK396,2023-09-20 07:00:00,2023-09-20 08:07:00,67
C003,TRK143,2023-09-20 10:00:00,2023-09-20 11:35:00,95
C001,TRK954,2023-09-21 12:00:00,2023-09-21 12:47:00,47
C002,TRK605,2023-09-21 10:00:00,2023-09-21 10:47:00,47
C003,TRK329,2023-09-21 10:00:00,2023-09-21 11:28:00,88
C001,TRK257,2023-09-22 06:00:00,2023-09-22 05:30:00,-30
C002,TRK755,2023-09-22 08:00:00,2023-09-22 08:46:00,46
C003,TRK227,2023-09-22 12:00:00,2023-09-22 13:30:00,90
C001,TRK527,2023-09-23 11:00:00,2023-09-23 11:43:00,43
C002,TRK804,2023-09-23 07:00:00,2023-09-23 08:35:00,95
C003,TRK129,2023-09-23 11:00:00,2023-09-23 11:32:00,32
C001,TRK604,2023-09-24 06:00:00,2023-09-24 06:40:00,40
C002,TRK695,2023-09-24 06:00:00,2023-09-24 07:02:00,62
C003,TRK546,2023-09-24 09:00:00,2023-09-24 10:54:00,114
C001,TRK743,2023-09-25 12:00:00,2023-09-25 12:36:00,36
C002,TRK810,2023-09-25 11:00:00,2023-09-25 12:31:00,91
C003,TRK482,2023-09-25 12:00:00,2023-09-25 12:00:00,0
C001,TRK117,2023-09-26 10:00:00,2023-09-26 11:57:00,117
C002,TRK266,2023-09-26 12:00:00,2023-09-26 12:36:00,36
C003,TRK249,2023-09-26 10:00:00,2023-09-26 09:44:00,-16
C001,TRK999,2023-09-27 08:00:00,2023-09-27 09:28:00,88
C002,TRK465,2023-09-27 11:00:00,2023-09-27 11:04:00,4
C003,TRK379,2023-09-27 07:00:00,2023-09-27 06:43:00,-17
C001,TRK751,2023-09-28 08:00:00,2023-09-28 09:17:00,77
C002,TRK396,2023-09-28 08:00:00,2023-09-28 07:42:00,-18
C003,TRK754,2023-09-28 08:00:00,2023-09-28 09:45:00,105
C001,TRK298,2023-09-29 06:00:00,2023-09-29 07:41:00,101
C002,TRK883,2023-09-29 12:00:00,2023-09-29 12:16:00,16
C003,TRK656,2023-09-29 06:00:00,2023-09-29 06:12:00,12
C001,TRK946,2023-09-30 08:00:00,2023-09-30 08:50:00,50
C002,TRK377,2023-09-30 12:00:00,2023-09-30 12:47:00,47
C003,TRK198,2023-09-30 11:00:00,2023-09-30 12:02:00,62
C001,TRK460,2023-10-01 10:00:00,2023-10-01 11:58:00,118
C002,TRK113,2023-10-01 12:00:00,2023-10-01 12:06:00,6
C003,TRK388,2023-10-01 07:00:00,2023-10-01 08:42:00,102
C001,TRK521,2023-10-02 08:00:00,2023-10-02 09:34:00,94
C002,TRK204,2023-10-02 08:00:00,2023-10-02 08:11:00,11
C003,TRK615,2023-10-02 07:00:00,2023-10-02 07:09:00,9
C001,TRK914,2023-10-03 07:00:00,2023-10-03 07:18:00,18
C002,TRK966,2023-10-03 10:00:00,2023-10-03 11:44:00,104
C003,TRK819,2023-10-03 10:00:00,2023-10-03 11:51:00,111
C001,TRK527,2023-10-04 12:00:00,2023-10-04 11:59:00,-1
C002,TRK219,2023-10-04 09:00:00,2023-10-04 08:49:00,-11
C003,TRK117,2023-10-04 12:00:00,2023-10-04 12:03:00,3
C001,TRK419,2023-10-05 09:00:00,2023-10-05 09:59:00,59
C002,TRK242,2023-10-05 11:00:00,2023-10-05 12:02:00,62
C003,TRK711,2023-10-05 12:00:00,2023-10-05 13:23:00,83
C001,TRK276,2023-10-06 10:00:00,2023-10-06 10:57:00,57
C002,TRK129,2023-10-06 11:00:00,2023-10-06 11:47:00,47
C003,TRK327,2023-10-06 11:00:00,2023-10-06 11:00:00,0
C001,TRK804,2023-10-07 07:00:00,2023-10-07 07:06:00,6
C002,TRK228,2023-10-07 07:00:00,2023-10-07 07:48:00,48
C003,TRK180,2023-10-07 07:00:00,2023-10-07 07:03:00,3
C001,TRK179,2023-10-08 09:00:00,2023-10-08 08:58:00,-2
C002,TRK875,2023-10-08 06:00:00,2023-10-08 07:33:00,93
C003,TRK301,2023-10-08 09:00:00,2023-10-08 08:40:00,-20
C001,TRK912,2023-10-09 06:00:00,2023-10-09 05:38:00,-22
C002,TRK707,2023-10-09 11:00:00,2023-10-09 12:41:00,101
C003,TRK221,2023-10-09 06:00:00,2023-10-09 07:30:00,90
C001,TRK167,2023-10-10 08:00:00,2023-10-10 07:41:00,-19
C002,TRK872,2023-10-10 08:00:00,2023-10-10 07:32:00,-28
C003,TRK716,2023-10-10 06:00:00,2023-10-10 06:01:00,1
C001,TRK304,2023-10-11 07:00:00,2023-10-11 09:00:00,120
C002,TRK129,2023-10-11 07:00:00,2023-10-11 07:59:00,59
C003,TRK966,2023-10-11 06:00:00,2023-10-11 06:07:00,7
C001,TRK693,2023-10-12 11:00:00,2023-10-12 11:41:00,41
C002,TRK264,2023-10-12 08:00:00,2023-10-12 09:00:00,60
C003,TRK899,2023-10-12 12:00:00,2023-10-12 13:38:00,98
C001,TRK617,2023-10-13 11:00:00,2023-10-13 11:31:00,31
C002,TRK201,2023-10-13 10:00:00,2023-10-13 09:47:00,-13
C003,TRK881,2023-10-13 12:00:00,2023-10-13 13:58:00,118
C001,TRK322,2023-10-14 06:00:00,2023-10-14 07:45:00,105
C002,TRK388,2023-10-14 11:00:00,2023-10-14 11:19:00,19
C003,TRK104,2023-10-14 07:00:00,2023-10-14 08:47:00,107
C001,TRK319,2023-10-15 11:00:00,2023-10-15 10:55:00,-5
C002,TRK475,2023-10-15 10:00:00,2023-10-15 11:31:00,91
C003,TRK289,2023-10-15 11:00:00,2023-10-15 13:00:00,120
C001,TRK285,2023-10-16 09:00:00,2023-10-16 08:57:00,-3
C002,TRK488,2023-10-16 12:00:00,2023-10-16 13:00:00,60
C003,TRK626,2023-10-16 09:00:00,2023-10-16 09:24:00,24
C001,TRK215,2023-10-17 07:00:00,2023-10-17 08:14:00,74
C002,TRK226,2023-10-17 12:00:00,2023-10-17 12:50:00,50
C003,TRK632,2023-10-17 09:00:00,2023-10-17 08:58:00,-2
C001,TRK880,2023-10-18 07:00:00,2023-10-18 08:36:00,96
C002,TRK670,2023-10-18 08:00:00,2023-10-18 08:43:00,43
C003,TRK184,2023-10-18 11:00:00,2023-10-18 10:40:00,-20
C001,TRK218,2023-10-19 08:00:00,2023-10-19 09:36:00,96
C002,TRK567,2023-10-19 09:00:00,2023-10-19 09:42:00,42
C003,TRK803,2023-10-19 10:00:00,2023-10-19 10:49:00,49
C001,TRK331,2023-10-20 12:00:00,2023-10-20 13:23:00,83
C002,TRK397,2023-10-20 10:00:00,2023-10-20 11:14:00,74
C003,TRK293,2023-10-20 12:00:00,2023-10-20 13:19:00,79
C001,TRK961,2023-10-21 12:00:00,2023-10-21 11:47:00,-13
C002,TRK795,2023-10-21 12:00:00,2023-10-21 13:31:00,91
C003,TRK113,2023-10-21 08:00:00,2023-10-21 08:15:00,15
C001,TRK788,2023-10-22 11:00:00,2023-10-22 12:35:00,95
C002,TRK548,2023-10-22 06:00:00,2023-10-22 07:11:00,71
C003,TRK222,2023-10-22 10:00:00,2023-10-22 09:51:00,-9
C001,TRK510,2023-10-23 07:00:00,2023-10-23 08:11:00,71
C002,TRK859,2023-10-23 11:00:00,2023-10-23 10:56:00,-4
C003,TRK472,2023-10-23 07:00:00,2023-10-23 06:46:00,-14
C001,TRK305,2023-10-24 07:00:00,2023-10-24 07:56:00,56
C002,TRK225,2023-10-24 10:00:00,2023-10-24 11:13:00,73
C003,TRK842,2023-10-24 07:00:00,2023-10-24 08:18:00,78
C001,TRK883,2023-10-25 09:00:00,2023-10-25 09:41:00,41
C002,TRK707,2023-10-25 11:00:00,2023-10-25 12:58:00,118
C003,TRK464,2023-10-25 08:00:00,2023-10-25 09:12:00,72
C001,TRK596,2023-10-26 09:00:00,2023-10-26 10:13:00,73
C002,TRK250,2023-10-26 10:00:00,2023-10-26 10:41:00,41
C003,TRK210,2023-10-26 12:00:00,2023-10-26 13:26:00,86
C001,TRK601,2023-10-27 06:00:00,2023-10-27 06:34:00,34
C002,TRK743,2023-10-27 09:00:00,2023-10-27 09:29:00,29
C003,TRK201,2023-10-27 07:00:00,2023-10-27 06:37:00,-23
C001,TRK950,2023-10-28 11:00:00,2023-10-28 10:43:00,-17
C002,TRK794,2023-10-28 06:00:00,2023-10-28 07:37:00,97
C003,TRK491,2023-10-28 06:00:00,2023-10-28 06:15:00,15
C001,TRK256,2023-10-29 10:00:00,2023-10-29 10:53:00,53
C002,TRK878,2023-10-29 08:00:00,2023-10-29 07:54:00,-6
C003,TRK885,2023-10-29 06:00:00,2023-10-29 07:43:00,103
C001,TRK306,2023-10-30 09:00:00,2023-10-30 10:29:00,89
C002,TRK602,2023-10-30 08:00:00,2023-10-30 09:37:00,97
C003,TRK655,2023-10-30 10:00:00,2023-10-30 10:36:00,36
C001,TRK659,2023-10-31 08:00:00,2023-10-31 09:48:00,108
C002,TRK540,2023-10-31 06:00:00,2023-10-31 05:38:00,-22
C003,TRK560,2023-10-31 06:00:00,2023-10-31 07:08:00,68
C001,TRK553,2023-11-01 08:00:00,2023-11-01 09:06:00,66
C002,TRK133,2023-11-01 09:00:00,2023-11-01 08:39:00,-21
C003,TRK775,2023-11-01 07:00:00,2023-11-01 08:52:00,112
C001,TRK823,2023-11-02 12:00:00,2023-11-02 12:47:00,47
C002,TRK541,2023-11-02 07:00:00,2023-11-02 08:35:00,95
C003,TRK832,2023-11-02 07:00:00,2023-11-02 07:49:00,49
C001,TRK882,2023-11-03 09:00:00,2023-11-03 10:34:00,94
C002,TRK791,2023-11-03 06:00:00,2023-11-03 07:55:00,115
C003,TRK801,2023-11-03 09:00:00,2023-11-03 10:51:00,111
C001,TRK581,2023-11-04 10:00:00,2023-11-04 11:56:00,116
C002,TRK974,2023-11-04 09:00:00,2023-11-04 10:53:00,113
C003,TRK157,2023-11-04 07:00:00,2023-11-04 08:39:00,99
C001,TRK606,2023-11-05 09:00:00,2023-11-05 09:37:00,37
C002,TRK731,2023-11-05 10:00:00,2023-11-05 11:06:00,66
C003,TRK884,2023-11-05 11:00:00,2023-11-05 12:00:00,60
C001,TRK162,2023-11-06 08:00:00,2023-11-06 08:52:00,52
C002,TRK231,2023-11-06 06:00:00,2023-11-06 05:41:00,-19
C003,TRK457,2023-11-06 12:00:00,2023-11-06 13:03:00,63
C001,TRK127,2023-11-07 12:00:00,2023-11-07 13:59:00,119
C002,TRK489,2023-11-07 12:00:00,2023-11-07 12:57:00,57
C003,TRK453,2023-11-07 06:00:00,2023-11-07 07:19:00,79
C001,TRK459,2023-11-08 08:00:00,2023-11-08 09:15:00,75
C002,TRK353,2023-11-08 06:00:00,2023-11-08 06:32:00,32
C003,TRK706,2023-11-08 07:00:00,2023-11-08 07:49:00,49
C001,TRK989,2023-11-09 06:00:00,2023-11-09 05:46:00,-14
C002,TRK445,2023-11-09 08:00:00,2023-11-09 07:59:00,-1
C003,TRK651,2023-11-09 07:00:00,2023-11-09 06:35:00,-25
C001,TRK571,2023-11-10 08:00:00,2023-11-10 07:39:00,-21
C002,TRK681,2023-11-10 11:00:00,2023-11-10 12:18:00,78
C003,TRK373,2023-11-10 10:00:00,2023-11-10 11:17:00,77
C001,TRK702,2023-11-11 06:00:00,2023-11-11 07:30:00,90
C002,TRK486,2023-11-11 06:00:00,2023-11-11 06:51:00,51
C003,TRK430,2023-11-11 10:00:00,2023-11-11 11:09:00,69
C001,TRK927,2023-11-12 10:00:00,2023-11-12 09:55:00,-5
C002,TRK807,2023-11-12 09:00:00,2023-11-12 08:55:00,-5
C003,TRK444,2023-11-12 11:00:00,2023-11-12 11:22:00,22
C001,TRK930,2023-11-13 09:00:00,2023-11-13 10:38:00,98
C002,TRK270,2023-11-13 12:00:00,2023-11-13 12:56:00,56
C003,TRK472,2023-11-13 10:00:00,2023-11-13 10:46:00,46
C001,TRK608,2023-11-14 09:00:00,2023-11-14 09:21:00,21
C002,TRK960,2023-11-14 11:00:00,2023-11-14 10:49:00,-11
C003,TRK319,2023-11-14 12:00:00,2023-11-14 13:47:00,107
C001,TRK148,2023-11-15 08:00:00,2023-11-15 08:37:00,37
C002,TRK511,2023-11-15 08:00:00,2023-11-15 09:56:00,116
C003,TRK739,2023-11-15 12:00:00,2023-11-15 12:27:00,27
C001,TRK834,2023-11-16 11:00:00,2023-11-16 10:53:00,-7
C002,TRK197,2023-11-16 12:00:00,2023-11-16 13:58:00,118
C003,TRK379,2023-11-16 10:00:00,2023-11-16 10:56:00,56
C001,TRK920,2023-11-17 06:00:00,2023-11-17 07:55:00,115
C002,TRK537,2023-11-17 10:00:00,2023-11-17 11:31:00,91
C003,TRK914,2023-11-17 07:00:00,2023-11-17 07:58:00,58
C001,TRK616,2023-11-18 06:00:00,2023-11-18 06:47:00,47
C002,TRK543,2023-11-18 12:00:00,2023-11-18 12:46:00,46
C003,TRK420,2023-11-18 11:00:00,2023-11-18 12:48:00,108
C001,TRK511,2023-11-19 07:00:00,2023-11-19 08:16:00,76
C002,TRK564,2023-11-19 08:00:00,2023-11-19 09:41:00,101
C003,TRK284,2023-11-19 11:00:00,2023-11-19 12:50:00,110
C001,TRK983,2023-11-20 06:00:00,2023-11-20 07:42:00,102
C002,TRK611,2023-11-20 07:00:00,2023-11-20 08:57:00,117
C003,TRK374,2023-11-20 07:00:00,2023-11-20 08:29:00,89
C001,TRK928,2023-11-21 11:00:00,2023-11-21 12:46:00,106
C002,TRK679,2023-11-21 10:00:00,2023-11-21 11:21:00,81
C003,TRK634,2023-11-21 11:00:00,2023-11-21 10:45:00,-15
C001,TRK573,2023-11-22 07:00:00,2023-11-22 08:03:00,63
C002,TRK254,2023-11-22 07:00:00,2023-11-22 07:31:00,31
C003,TRK964,2023-11-22 11:00:00,2023-11-22 11:46:00,46
C001,TRK426,2023-11-23 09:00:00,2023-11-23 10:15:00,75
C002,TRK749,2023-11-23 12:00:00,2023-11-23 11:46:00,-14
C003,TRK373,2023-11-23 07:00:00,2023-11-23 08:15:00,75
C001,TRK761,2023-11-24 12:00:00,2023-11-24 12:43:00,43
C002,TRK803,2023-11-24 07:00:00,2023-11-24 07:35:00,35
C003,TRK515,2023-11-24 10:00:00,2023-11-24 10:30:00,30
C001,TRK253,2023-11-25 07:00:00,2023-11-25 06:59:00,-1
C002,TRK351,2023-11-25 07:00:00,2023-11-25 06:37:00,-23
C003,TRK575,2023-11-25 12:00:00,2023-11-25 12:49:00,49
C001,TRK546,2023-11-26 09:00:00,2023-11-26 10:53:00,113
C002,TRK306,2023-11-26 09:00:00,2023-11-26 08:39:00,-21
C003,TRK239,2023-11-26 07:00:00,2023-11-26 07:39:00,39
C001,TRK908,2023-11-27 06:00:00,2023-11-27 06:36:00,36
C002,TRK774,2023-11-27 12:00:00,2023-11-27 12:41:00,41
C003,TRK759,2023-11-27 10:00:00,2023-11-27 10:15:00,15
C001,TRK839,2023-11-28 12:00:00,2023-11-28 11:40:00,-20
C002,TRK156,2023-11-28 09:00:00,2023-11-28 08:35:00,-25
C003,TRK421,2023-11-28 12:00:00,2023-11-28 11:51:00,-9
C001,TRK987,2023-11-29 10:00:00,2023-11-29 10:46:00,46
C002,TRK472,2023-11-29 06:00:00,2023-11-29 07:14:00,74
C003,TRK506,2023-11-29 11:00:00,2023-11-29 10:53:00,-7
C001,TRK341,2023-11-30 12:00:00,2023-11-30 12:05:00,5
C002,TRK852,2023-11-30 06:00:00,2023-11-30 07:56:00,116
C003,TRK634,2023-11-30 10:00:00,2023-11-30 10:00:00,0
C001,TRK893,2023-12-01 11:00:00,2023-12-01 12:58:00,118
C002,TRK608,2023-12-01 10:00:00,2023-12-01 10:34:00,34
C003,TRK714,2023-12-01 06:00:00,2023-12-01 06:30:00,30
C001,TRK437,2023-12-02 06:00:00,2023-12-02 06:50:00,50
C002,TRK854,2023-12-02 12:00:00,2023-12-02 13:59:00,119
C003,TRK533,2023-12-02 09:00:00,2023-12-02 09:30:00,30
C001,TRK209,2023-12-03 07:00:00,2023-12-03 07:06:00,6
C002,TRK381,2023-12-03 07:00:00,2023-12-03 07:24:00,24
C003,TRK360,2023-12-03 09:00:00,2023-12-03 10:14:00,74
C001,TRK157,2023-12-04 12:00:00,2023-12-04 14:00:00,120
C002,TRK483,2023-12-04 09:00:00,2023-12-04 10:46:00,106
C003,TRK424,2023-12-04 11:00:00,2023-12-04 10:58:00,-2
C001,TRK586,2023-12-05 10:00:00,2023-12-05 11:18:00,78
C002,TRK384,2023-12-05 11:00:00,2023-12-05 11:33:00,33
C003,TRK471,2023-12-05 12:00:00,2023-12-05 12:07:00,7
C001,TRK941,2023-12-06 09:00:00,2023-12-06 10:04:00,64
C002,TRK760,2023-12-06 08:00:00,2023-12-06 07:35:00,-25
C003,TRK961,2023-12-06 10:00:00,2023-12-06 09:38:00,-22
C001,TRK807,2023-12-07 11:00:00,2023-12-07 10:43:00,-17
C002,TRK359,2023-12-07 12:00:00,2023-12-07 12:31:00,31
C003,TRK416,2023-12-07 10:00:00,2023-12-07 11:08:00,68
C001,TRK931,2023-12-08 11:00:00,2023-12-08 12:02:00,62
C002,TRK647,2023-12-08 11:00:00,2023-12-08 11:01:00,1
C003,TRK978,2023-12-08 12:00:00,2023-12-08 12:30:00,30
C001,TRK108,2023-12-09 09:00:00,2023-12-09 10:09:00,69
C002,TRK408,2023-12-09 09:00:00,2023-12-09 09:35:00,35
C003,TRK404,2023-12-09 06:00:00,2023-12-09 06:30:00,30
C001,TRK549,2023-12-10 07:00:00,2023-12-10 07:11:00,11
C002,TRK931,2023-12-10 11:00:00,2023-12-10 11:51:00,51
C003,TRK908,2023-12-10 12:00:00,2023-12-10 13:14:00,74
C001,TRK987,2023-12-11 06:00:00,2023-12-11 06:40:00,40
C002,TRK582,2023-12-11 06:00:00,2023-12-11 07:35:00,95
C003,TRK961,2023-12-11 11:00:00,2023-12-11 12:15:00,75
C001,TRK997,2023-12-12 08:00:00,2023-12-12 09:18:00,78
C002,TRK944,2023-12-12 12:00:00,2023-12-12 11:55:00,-5
C003,TRK618,2023-12-12 07:00:00,2023-12-12 07:36:00,36
C001,TRK530,2023-12-13 06:00:00,2023-12-13 07:00:00,60
C002,TRK855,2023-12-13 10:00:00,2023-12-13 11:50:00,110
C003,TRK811,2023-12-13 08:00:00,2023-12-13 09:26:00,86
C001,TRK756,2023-12-14 06:00:00,2023-12-14 05:43:00,-17
C002,TRK745,2023-12-14 11:00:00,2023-12-14 11:17:00,17
C003,TRK103,2023-12-14 09:00:00,2023-12-14 09:04:00,4
